AssessmentPPID,PropertyID,TaxYear,ClassCode,EstimatedFlag,UnderThresholdFlag,TotalMarketValue,SpecialMobileValue,EstPenalty,MarketValue,TaxClass,TaxablePercent,TotalTaxableValue,SpecialMobileTaxable,TaxableValue,ClassQuantity,TIFBaseValue,TIFIncrementalValue,TotalMills,TaxAmount
291267,565652,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,776.370,0.000000
292187,565660,2019,6511,No,No,122695.000000,0.000000,0.000000,122695.000000,8,1.500000,1807.000000,0.000000,1807.000000,0.000000,0.000000,0.000000,691.630,1249.780000
292188,565660,2019,6510,No,No,32676.000000,0.000000,0.000000,32676.000000,8,1.500000,481.000000,0.000000,481.000000,0.000000,0.000000,0.000000,691.630,332.670000
292189,565660,2019,6311,No,No,1003070.000000,0.000000,0.000000,1003070.000000,8,1.500000,14770.000000,0.000000,14770.000000,24.000000,0.000000,0.000000,691.630,10215.380000
292190,565660,2019,6519,No,No,2000.000000,0.000000,0.000000,2000.000000,8,1.500000,29.000000,0.000000,29.000000,0.000000,0.000000,0.000000,691.630,20.060000
284935,565662,2019,6511,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,634.630,0.000000
284936,565662,2019,6111,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,9.000000,0.000000,0.000000,634.630,0.000000
173432,565666,2019,6311,No,Yes,0.000000,NULL,0.000000,0.000000,08,1.500000,0.000000,NULL,0.000000,NULL,NULL,NULL,691.630,0.000000
173433,565666,2019,6519,No,Yes,0.000000,NULL,0.000000,0.000000,08,1.500000,0.000000,NULL,0.000000,NULL,NULL,NULL,691.630,0.000000
244843,565682,2019,6511,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,578.720,0.000000
244844,565682,2019,6512,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,578.720,0.000000
244845,565682,2019,6111,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,578.720,0.000000
295668,565682,2019,6311,No,Yes,NULL,NULL,NULL,NULL,8,1.500000,NULL,NULL,NULL,1.000000,NULL,NULL,578.720,NULL
241139,565690,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,633.060,0.000000
241140,565690,2019,6512,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,633.060,0.000000
241141,565690,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,633.060,0.000000
205945,565698,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,557.520,0.000000
205946,565698,2019,6111,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,557.520,0.000000
200366,565702,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,776.370,0.000000
200367,565702,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,776.370,0.000000
287106,565703,2019,6311,No,No,22694.000000,0.000000,0.000000,22694.000000,8,1.500000,174.000000,0.000000,174.000000,1.000000,0.000000,0.000000,691.630,120.340000
199699,565706,2019,6510,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,691.630,0.000000
199700,565706,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,31.000000,0.000000,0.000000,691.630,0.000000
199704,565706,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
261243,565708,2019,6311,No,No,213.000000,0.000000,0.000000,213.000000,8,1.500000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,633.060,1.900000
261253,565710,2019,6311,No,No,45.000000,0.000000,0.000000,45.000000,8,1.500000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,634.630,0.630000
261254,565711,2019,6311,No,No,54.000000,0.000000,0.000000,54.000000,8,1.500000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,600.720,0.600000
261258,565713,2019,6311,No,No,54.000000,0.000000,0.000000,54.000000,8,1.500000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,557.520,0.560000
261260,565715,2019,6311,No,No,35.000000,0.000000,0.000000,35.000000,8,1.500000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,549.120,0.550000
261262,565716,2019,6311,No,No,248.000000,0.000000,0.000000,248.000000,8,1.500000,3.000000,0.000000,3.000000,1.000000,0.000000,0.000000,468.900,1.410000
254138,565723,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,691.630,0.000000
225332,565724,2019,6111,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,530.640,0.000000
312401,565727,2019,6311,No,No,491.000000,0.000000,0.000000,491.000000,8,1.500000,7.000000,0.000000,7.000000,6.000000,0.000000,0.000000,594.180,4.160000
202558,565734,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,691.630,0.000000
202559,565734,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
254145,565737,2019,6311,No,No,27050.000000,0.000000,0.000000,27050.000000,8,1.500000,53.000000,0.000000,53.000000,0.000000,0.000000,0.000000,691.630,36.660000
277870,565738,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
173434,565739,2019,6311,No,Yes,0.000000,NULL,0.000000,0.000000,08,1.500000,0.000000,NULL,0.000000,3.000000,NULL,NULL,572.390,0.000000
173435,565739,2019,6510,No,Yes,0.000000,NULL,0.000000,0.000000,08,1.500000,0.000000,NULL,0.000000,8.000000,NULL,NULL,572.390,0.000000
173436,565739,2019,6519,No,Yes,0.000000,NULL,0.000000,0.000000,08,1.500000,0.000000,NULL,0.000000,NULL,NULL,NULL,572.390,0.000000
221815,565741,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
221816,565741,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
276521,565743,2019,6311,No,No,5822.000000,0.000000,0.000000,5822.000000,8,1.500000,32.000000,0.000000,32.000000,11.000000,0.000000,0.000000,691.630,22.130000
221817,565744,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,776.370,0.000000
298525,565746,2019,6311,No,No,102472.000000,0.000000,0.000000,102472.000000,8,1.500000,1429.000000,0.000000,1429.000000,8.000000,0.000000,0.000000,691.630,988.340000
298853,565746,2019,6510,No,No,26548.000000,NULL,NULL,26548.000000,8,1.500000,370.000000,NULL,370.000000,NULL,NULL,NULL,691.630,255.900000
292588,565747,2019,6311,No,No,17072.000000,0.000000,0.000000,17072.000000,8,1.500000,175.000000,0.000000,175.000000,0.000000,0.000000,0.000000,691.630,121.040000
261840,565768,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,194.000000,0.000000,0.000000,468.900,0.000000
261841,565768,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,468.900,0.000000
193081,565776,2019,6111,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,634.290,0.000000
203724,565783,2019,6511,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,530.640,0.000000
203725,565783,2019,6512,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,530.640,0.000000
203726,565783,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,530.640,0.000000
295669,565783,2019,6311,No,Yes,NULL,NULL,NULL,NULL,8,1.500000,NULL,NULL,NULL,1.000000,NULL,NULL,530.640,NULL
184220,565784,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,776.370,0.000000
184221,565784,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,21.000000,0.000000,0.000000,776.370,0.000000
224206,565786,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,18.000000,0.000000,0.000000,549.120,0.000000
224207,565786,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,549.120,0.000000
206480,565791,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,17.000000,0.000000,0.000000,634.630,0.000000
206481,565791,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,634.630,0.000000
216710,565794,2019,6311,No,No,89939.000000,0.000000,0.000000,89939.000000,8,1.500000,1304.000000,0.000000,1304.000000,20.000000,0.000000,0.000000,691.630,901.890000
271220,565794,2019,6300,No,No,115.000000,NULL,NULL,115.000000,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,691.630,NULL
279242,565794,2019,6519,No,No,2615.000000,NULL,0.000000,2615.000000,8,1.500000,38.000000,NULL,38.000000,NULL,NULL,NULL,691.630,26.280000
222023,565796,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,42.000000,0.000000,0.000000,691.630,0.000000
222024,565796,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
178482,565798,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
178483,565798,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,691.630,0.000000
227508,565803,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,622.520,0.000000
181766,565806,2019,6512,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,476.220,0.000000
181767,565806,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,476.220,0.000000
181768,565806,2019,6510,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,476.220,0.000000
181769,565806,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,6.000000,0.000000,0.000000,476.220,0.000000
189436,565807,2019,6512,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,634.630,0.000000
189437,565807,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,634.630,0.000000
189438,565807,2019,6510,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,634.630,0.000000
189439,565807,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,634.630,0.000000
216623,565809,2019,6511,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,557.520,0.000000
216624,565809,2019,6510,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,38.000000,0.000000,0.000000,557.520,0.000000
216625,565809,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,34.000000,0.000000,0.000000,557.520,0.000000
216626,565809,2019,6512,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,45.000000,0.000000,0.000000,557.520,0.000000
216627,565809,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,557.520,0.000000
256884,565811,2019,6514,No,No,116092.000000,0.000000,0.000000,116092.000000,8,1.500000,381.000000,0.000000,381.000000,1.000000,0.000000,0.000000,468.900,178.650000
256885,565811,2019,6519,No,No,5000.000000,0.000000,0.000000,5000.000000,8,1.500000,16.000000,0.000000,16.000000,0.000000,0.000000,0.000000,468.900,7.500000
263589,565811,2019,6311,No,No,6900.000000,NULL,0.000000,6900.000000,8,1.500000,23.000000,NULL,23.000000,350.000000,NULL,NULL,468.900,10.780000
181770,565812,2019,6512,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,638.050,0.000000
181771,565812,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,638.050,0.000000
181772,565812,2019,6510,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,638.050,0.000000
181773,565812,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,638.050,0.000000
203982,565823,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000000,530.640,0.000000
203983,565823,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,530.640,0.000000
205652,565824,2019,6510,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,530.640,0.000000
205653,565824,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,43.000000,0.000000,0.000000,530.640,0.000000
205654,565824,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,530.640,0.000000
226760,565828,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,7.000000,0.000000,0.000000,476.130,0.000000
226761,565828,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,476.130,0.000000
173437,565830,2019,6311,No,Yes,0.000000,NULL,0.000000,0.000000,08,1.500000,0.000000,NULL,0.000000,13.000000,NULL,NULL,691.630,0.000000
173438,565830,2019,6519,No,Yes,0.000000,NULL,0.000000,0.000000,08,1.500000,0.000000,NULL,0.000000,NULL,NULL,NULL,691.630,0.000000
277228,565831,2019,6510,No,No,3206.000000,0.000000,0.000000,3206.000000,8,1.500000,39.000000,0.000000,39.000000,4.000000,0.000000,0.000000,691.630,26.970000
277229,565831,2019,6311,No,No,525571.000000,0.000000,0.000000,525571.000000,8,1.500000,6399.000000,0.000000,6399.000000,389.000000,0.000000,0.000000,691.630,4425.740000
277230,565831,2019,6512,No,No,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
277231,565831,2019,6519,No,No,2372.000000,0.000000,0.000000,2372.000000,8,1.500000,29.000000,0.000000,29.000000,1.000000,0.000000,0.000000,691.630,20.060000
178500,565839,2019,6512,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,606.070,0.000000
178501,565839,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,606.070,0.000000
178502,565839,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,606.070,0.000000
189521,565840,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,633.060,0.000000
189522,565840,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,12.000000,0.000000,0.000000,633.060,0.000000
217574,565842,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,15.000000,0.000000,0.000000,691.630,0.000000
217575,565842,2019,6512,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
217576,565842,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
199166,565843,2019,6511,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
199167,565843,2019,6510,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
199168,565843,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,25.000000,0.000000,0.000000,691.630,0.000000
199169,565843,2019,6512,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,691.630,0.000000
199170,565843,2019,6836,No,Yes,0.000000,0.000000,0.000000,0.000000,8,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,691.630,0.000000
199171,565843,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
221567,565847,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,633.060,0.000000
221568,565847,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,633.060,0.000000
178503,565848,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
178504,565848,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,691.630,0.000000
178505,565851,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,626.010,0.000000
178506,565851,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,626.010,0.000000
178508,565853,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
178509,565853,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,691.630,0.000000
217375,565856,2019,6510,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,557.520,0.000000
217376,565856,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,557.520,0.000000
217377,565856,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,557.520,0.000000
199345,565857,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,273.000000,0.000000,0.000000,691.630,0.000000
199346,565857,2019,6300,No,Yes,0.000000,0.000000,0.000000,0.000000,8,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,691.630,0.000000
199347,565857,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,691.630,0.000000
227502,565861,2019,6510,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,569.520,0.000000
227503,565861,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,37.000000,0.000000,0.000000,569.520,0.000000
227504,565861,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,569.520,0.000000
178510,565864,2019,6512,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,485.600,0.000000
178511,565864,2019,6519,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,485.600,0.000000
178512,565864,2019,6311,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,485.600,0.000000
209403,565865,2019,6511,No,Yes,0.000000,0.000000,0.000000,0.000000,8,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,634.630,0.000000
